name,address,category
AisMuah,"Талгата Бигельдинова улица, 8/1, Астана",Красота
Ногтевая студия,"Улица Малика Габдуллина, 5, Астана",Красота
amarenail,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
Belle.laser_studio,"Улица Шарль де Голль, 13, Астана",Красота
Ardak_nails_style,"Улица Сарайшык, 4, Астана",Красота
Аяла,"Улица Ахмет Байтурсынулы, 53, Астана",Красота
Аягоз,"Переулок Ташенова, 8/2, Астана",Красота
Студия красоты,"ЖК Sezim Qala. Baqyt, улица Роза Багланова, 2, Астана",Красота
sofiya_beauty_astana,"Керей, Жанибек хандар улица, 44/2, Астана",Красота
Azhara.colorist_,"Проспект Туран, 44/2, Астана",Красота
Студия Пробуждение,"Улица Мухтара Ауэзова, 24/1, Астана",Красота
Noni.astana,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Парикмахерская,"Таха Хусейна улица, 3, Астана",Красота
Velvet_epil.lazer,"Улица Алихан Бокейхан, 25v, Астана",Красота
Айбота Акбота,"Улица Кордай, 97, Астана",Красота
Nasti_electro,"Проспект Абылай хана, 20Б, Астана",Красота
Face Up by Diana Valeeva,"Улица Динмухамед Конаев, 12/2, Астана",Красота
Nails_Aminkka,"Улица Беимбет Майлин, 19, Астана",Красота
anara.nails,"Улица Алихан Бокейхан, 27, Астана",Красота
Rellax studio,"Улица Кордай, 2, Астана",Красота
Mubarakova_lash,"Проспект Туран, 55/13, Астана",Красота
Sveta,"Улица Бердибек Сокпакбаев, 20, Астана",Красота
Beauty Room,"Проспект Ракымжан Кошкарбаев, 41, Астана",Красота
Velvet,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Devichnik,"Улица Сарайшык, 6, Астана",Красота
pm.ainur,"ЖК Sezim Qala. Baqyt, улица Роза Багланова, 2, Астана",Красота
lashh_maral,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
RA Beauty,"Проспект Мангилик Ел, 55а блок С, Астана",Красота
Samal_vizazh,"Улица Иле, 30, Астана",Красота
Muuse,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Bnk,"Улица Санжара Асфендиярова, 5, Астана",Красота
Magic Nails,"Улица Бактыораза Бейсекбаева, 11, Астана",Красота
Beauty Kvartira,"Улица Желтоксан, 17, Астана",Красота
NailStudio by Irina Lee,"Улица Желтоксан, 2т, Астана",Красота
Buribaeva.nail.astana,"Улица Манас, 4, Астана",Красота
Denchik_barber,"Улица Кенесары, 4, Астана",Красота
Динара,"Улица Ыкылас Дукенулы, 36, Астана",Красота
stylist_astana_lazzat,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Салон красоты,"ЖК Luxury home, улица Гейдара Алиева, 3, Астана",Красота
Ais,"Улица Жумекен Нажимеденов, 62, Астана",Красота
Glossy,"Улица Достык, 3, Астана",Красота
Жайна Бьюти,"Улица Габидена Мустафина, 1, Астана",Красота
Biba_hair_stylist,"Улица Сарайшык, 4, Астана",Красота
Артэль,"Улица Ахмет Байтурсынулы, 39/3, Астана",Красота
Zarina Lash studio,"Улица Туркестан, 16, Астана",Красота
А-Студия,"Улица Алиби Жангельдин, 3, Астана",Красота
Merey.vizazh,"БЦ Астаналык, улица Динмухамед Конаев, 33, Астана",Красота
Beauty studio,"ЖК Алан, проспект Улы Дала, 61, Астана",Красота
Айя,"Проспект Женис, 34, Астана",Красота
Oxi,"Улица Куйши Дина, 30, Астана",Красота
lami_as01,"Улица Алексея Петрова, 18, Астана",Красота
banu_nail_master,"Улица Динмухамед Конаев, 14д, Астана",Красота
Ақ дидар,"Кабанбай батыр проспект, 40, Астана",Красота
Еңлiк,"Улица Бердибек Сокпакбаев, 16/2, Астана",Красота
Ka_beauty_studio__,"Проспект Бауыржан Момышулы, 18, Астана",Красота
fatima_hair_astana,"Проспект Магжана Жумабаева, 39, Астана",Красота
master.dariya,"Улица Аманжол Болекпаев, 1, Астана",Красота
Bali Lash by Özin,"Улица Толе би, 57, Астана",Красота
Салон красоты,"Улица Жолымбетская, 117, Астана",Красота
Парикмахерская,"Улица Ахмет Байтурсынулы, 39/1, Астана",Красота
Dil’naz_nails,"Кабанбай батыр проспект, 45/3 к2, Астана",Красота
Lasocasimiro_makeup_hair,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
brow_pm_zhazira,"Улица Шамши Калдаяков, 23, Астана",Красота
Виктория,"БЦ Uly Dala Plaza, улица Беимбет Майлин, 37, Астана",Красота
lyazzat_arlanovna,"БЦ Жарык, улица Беимбет Майлин, 8/1, Астана",Красота
Rich_body.kz,"Улица Жумекен Нажимеденов, 27, Астана",Красота
dr.sydykova_nadezhda,"Улица Сарайшык, 5, Астана",Красота
Laser_next,"Radisson Hotel, проспект Сарыарка, 4, Астана",Красота
Hairstylist,"Улица Сакена Сейфуллина, 5, Астана",Красота
Crazy lash baar,"БЦ Достык, улица Тарас Шевченко, 6, Астана",Красота
Anaralash,"Улица Култегин, 10, Астана",Красота
Dr.tsoyregina_kosmetolog,"Улица Кенесары, 65, Астана",Красота
EpiLine,"Улица Беимбет Майлин, 19, Астана",Красота
AS Studio,"Улица генерал Сабыр Ракымов, 36, Астана",Красота
Aliya_nailss_,"Улица Сакена Сейфуллина, 4/1, Астана",Красота
dr.dinara.zhandi,"Улица Сарайшык, 40, Астана",Красота
Assiya Manicure,"Кабанбай батыр проспект, 13, Астана",Красота
Bekjasovna,"Улица Сагадат Нурмагамбетов, 29, Астана",Красота
Салон красоты,"Улица Илияс Омаров, 19, Астана",Красота
MR Beauty,"Проспект Ракымжан Кошкарбаев, 37/1, Астана",Красота
Gulmira,"Улица Биржан сал, 3а, Астана",Красота
Jazira Arystan,"Улица Жумекен Нажимеденов, 34а, Астана",Красота
Акшагала,"Улица Сакена Сейфуллина, 23, Астана",Красота
Skinfinity,"Улица Наркескен, 1/1, Астана",Красота
AlimaKazkenova_hairqueen,"Улица Алихан Бокейхан, 20, Астана",Красота
Specialist_podolog_astana,"Улица Кордай, 17, Астана",Красота
Nice nails,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
AKM beauty studio,"Проспект Абая, 32, Астана",Красота
Nail Alia,"Улица Абикен Бектуров, 4в, Астана",Красота
Nogtiastana86,"Улица Шамши Калдаяков, 11, Астана",Красота
Dr. Aidamalik,"ЖК Sezim Qala. Baqyt, улица Роза Багланова, 2, Астана",Красота
Laser Prof,"Улица Санжара Асфендиярова, 8, Астана",Красота
Парикмахерская,"Улица Кайым Мухамедханов, 17/1, Астана",Красота
Nail_studio_aru,"БЦ Uly Dala Plaza, улица Беимбет Майлин, 37, Астана",Красота
aida_esmurzina,"Улица Хусейн бен Талал, 41, Астана",Красота
Студия красоты,"Улица Жумекен Нажимеденов, 16Б, Астана",Красота
No Name,"Проспект Женис, 10, Астана",Красота
Epiroom,"ЖК Бараева, улица Александр Бараев, 21, Астана",Красота
Slimbody.ast,"Улица Куйши Дина, 4/4, Астана",Красота
emi_nails__astana,"Улица Кайым Мухамедханов, 21, Астана",Красота
gulzhazira_hair,"Улица Алматы, 13, Астана",Красота
Парикмахерская,"Улица Адольфа Янушкевича, 8, Астана",Красота
shuga_studio01,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
estet.pedicure,"Проспект Женис, 6/3, Астана",Красота
Mk_lashes_astana,"Улица Каныш Сатпаев, 22/1, Астана",Красота
Салон красоты,"Проспект Туран, 38, Астана",Красота
Togzhan_nail_studio,"Улица Алексея Петрова, 18, Астана",Красота
Makeup lab,"Улица Жошы хан, 1/2, Астана",Красота
Dana nails,"Кабанбай батыр проспект, 64, Астана",Красота
Nadin,"Улица Александра Пушкина, 15Б, Астана",Красота
Sandu,"Проспект Мангилик Ел, 19/2, Астана",Красота
Nail Room Beauty,"Проспект Сарыарка, 43, Астана",Красота
Marafet,"Улица Ахмета Жубанова, 21а, Астана",Красота
zarina_shugaring_ast,"Проспект Бауыржан Момышулы, 19/1, Астана",Красота
Gulmira_beauty1,"Улица Маншук Маметова, 8, Астана",Красота
Epicentr_massage,"Улица Беимбет Майлин, 11, Астана",Красота
Салон красоты,"Улица Шамши Калдаяков, 24, Астана",Красота
Lashabdullaevna,"Улица Таскескен, 17Б, Астана",Красота
J&A studio,"Улица Шолпан Иманбаевой, 5а, Астана",Красота
Only Skin,"Проспект Мангилик Ел, 29/2, Астана",Красота
Posh beauty,"Проспект Улы Дала, 63, Астана",Красота
MilO beauty room,"Улица Сакена Сейфуллина, 5, Астана",Красота
Canna spa,"Улица Сыганак, 32, Астана",Красота
eyelash__astana,"Проспект Улы Дала, 31, Астана",Красота
Парикмахерская,"Улица Адольфа Янушкевича, 8/1, Астана",Красота
Aida nails,"Улица Алихан Бокейхан, 11/1, Астана",Красота
Naziration_beauty,"Улица Алихан Бокейхан, 3Б, Астана",Красота
Nails_lami.astana,"Улица Мухтара Ауэзова, 1/1, Астана",Красота
Lara_nails_astana,"БЦ Шанырак 2, улица Шолпан Иманбаевой, 5в, Астана",Красота
Jadi_beautymaker,"Улица Калибек Куанышбаев, 15 блок Б, Астана",Красота
Жанель,"Улица Степана Кубрина, 22/1, Астана",Красота
Hairstylist_aliya_,"Улица Кенжебек Кумисбеков, 2, Астана",Красота
AfroDi,"Амангельды Иманова улица, 26, Астана",Красота
Студия косметологии,"Улица Азербайжана Мамбетова, 8, Астана",Красота
Он и она,"Улица Шаймерден Косшыгулулы, 24/1, Астана",Красота
Lash.home.astana,"Проспект Ракымжан Кошкарбаев, 32/3 блок И, Астана",Красота
Vaselek_nail_astana,"Проспект Мангилик Ел, 51/2, Астана",Красота
Меруерт,"Проспект Богенбай батыр, 71, Астана",Красота
Royal nails,"Улица Динмухамед Конаев, 14, Астана",Красота
cosmetology_top_estet,"Улица Желтоксан, 15, Астана",Красота
Zhizel_hairstylist,"Кабанбай батыр проспект, 9, Астана",Красота
Салон красоты,"Улица Кордай, 87, Астана",Красота
Laminirovanie_ainur,"Проспект Мангилик Ел, 38, Астана",Красота
podolog_raushan_ast,"Проспект Туран, 46Б/1, Астана",Красота
nail_studio_berry,"Улица Жумекен Нажимеденов, 39, Астана",Красота
salon_krasoty_astana_01,"Проспект Мангилик Ел, 19/2, Астана",Красота
Аяжан,"Улица Темирбек Жургенов, 32, Астана",Красота
Sun Kiss by Nailya,"Улица Темирказык, 63, Астана",Красота
Әдемi,"ТЦ Алем, проспект Богенбай батыр, 62, Астана",Красота
Zhuldyz_hairstilist,"Улица Касым Кайсенов, 4, Астана",Красота
Nadin nail studio,"Улица Маскеу, 40, Астана",Красота
lash.astana.k,"Улица Кенесары, 8, Астана",Красота
МК,"Проспект Шакарим Кудайбердыулы, 40а, Астана",Красота
Karashash,"Улица Кенжебек Кумисбеков, 9/2, Астана",Красота
Студия наращивания ресниц,"Улица Шамши Калдаяков, 17, Астана",Красота
Мужская парикмахерская,"Переулок Шырайлы, 13, Астана",Красота
Meg,"Улица Карасай батыра, 22, Астана",Красота
ZK nail,"Улица Кенесары, 8, Астана",Красота
Express_sulu,"Улица Санжара Асфендиярова, 3, Астана",Красота
Zhusipova_lashes,"Улица Санжара Асфендиярова, 12, Астана",Красота
Nail time,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Эстэ,"Улица Достык, 13, Астана",Красота
Mari,"ЖК Достар 2, улица Габидена Мустафина, 21/7, Астана",Красота
Luda.nails.astana,"Улица Сарайшык, 7/1, Астана",Красота
Центр педикюра и маникюра,"Улица Темирбек Жургенов, 18/2, Астана",Красота
Slim_studio_astana,"Улица Сыганак, 54а, Астана",Красота
Osma Beauty,"Улица Шамши Калдаяков, 8, Астана",Красота
Arulashess,"ЖК Алматау, Кабанбай батыр проспект, 29, Астана",Красота
Парикмахерская,"ЖК Восточный 2, ЖК Восточный, улица Куйши Дина, 46/3, Астана",Красота
Фабрика волос Татьяны Соболевской,"Улица Тарас Шевченко, 8/2, Астана",Красота
Lashmaker.rmz,"Улица Култегин, 15, Астана",Красота
Nargiza,"Улица Темирбек Жургенов, 30, Астана",Красота
Кабинет лазерной эпиляции,"Проспект Туран, 55/7, Астана",Красота
Laser room,"Улица Александра Пушкина, 15, Астана",Красота
Студия шугаринга и депиляции,"Проспект Туран, 19, Астана",Красота
Массажный кабинет,"Микрорайон Самал, 11, Астана",Красота
Alvenabeaute,"БЦ THE SQUARE, проспект Туран, 46/1, Астана",Красота
Aigerim beauty studio,"БЦ Асыл Тау, улица Алматы, 1, Астана",Красота
Lashess_samal,"БЦ Евроцентр, улица Сыганак, 47, Астана",Красота
Sulunail_01,"Проспект Туран, 43/6, Астана",Красота
Lazzermoon,"Улица Алихан Бокейхан, 16, Астана",Красота
Школа-студия профессионального макияжа Юлии Новиковой,"БЦ Каскад, Кабанбай батыр проспект, 6/1, Астана",Красота
top.nail.astana,"Улица Шаймерден Косшыгулулы, 20, Астана",Красота
cactus_estet,"Кабанбай батыр проспект, 49а, Астана",Красота
stet_studiya_ast,"Улица Сауран, 14, Астана",Красота
NN,"БЦ Достык, улица Тарас Шевченко, 6, Астана",Красота
Aynura_stylist,"Улица Санжара Асфендиярова, 2, Астана",Красота
АБ,"Улица Александра Пушкина, 1, Астана",Красота
Estet,"Кабанбай батыр проспект, 46Б, Астана",Красота
Meruert_lami,"Улица Кенесары, 8, Астана",Красота
Salus,"Улица Жубан ана, 9, Астана",Красота
Салтанат,"Улица Сыганак, 14, Астана",Красота
Salon_Khanshayim,"ТД Астаналык, улица Сакена Сейфуллина, 47, Астана",Красота
keratin_botox_assel,"Улица Е-15, 9/2, Астана",Красота
Aday beauty,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Bagdatovna_visage,"БЦ Жарык, улица Беимбет Майлин, 8/1, Астана",Красота
Evgeniya_nails01,"Улица Алексея Петрова, 10, Астана",Красота
Saniverse,"БЦ Достык, улица Тарас Шевченко, 6, Астана",Красота
_dikonails,"Улица Алексея Петрова, 18, Астана",Красота
astana_nogti,"Улица Куляш Байсеитовой, 40, Астана",Красота
Lashnail_skins,"Керей, Жанибек хандар улица, 9, Астана",Красота
Serikova beauty studio,"Улица Беимбет Майлин, 19, Астана",Красота
Sandi_cosmetolog,"Улица Акмешит, 9/1, Астана",Красота
Dinara_lash1,"Шоссе Коргалжын, 31, Астана",Красота
Sulustelist,"Улица Шамши Калдаяков, 11, Астана",Красота
akmaral_nailss,"Улица Бейбарыс Султан, 12, Астана",Красота
Akkulova.nails,"Улица Бухарбай батыр, 22, Астана",Красота
Nails_saniyaa,"Улица Е 251, 4к, Астана",Красота
Gracia nails,"Улица Калибек Куанышбаев, 11Б, Астана",Красота
Studiya Madiny Ussenovoy,"ЖК Luxury home, улица Гейдара Алиева, 3, Астана",Красота
Nail Empress,"Улица Шамши Калдаяков, 26, Астана",Красота
Баха,"Проспект Шакарим Кудайбердыулы, 40а киоск, Астана",Красота
BarberHood,"Улица Жанкент, 52, Астана",Красота
Das beauty,"Проспект Мангилик Ел, 24, Астана",Красота
Harmony,"Улица Балкантау, 92, Астана",Красота
Студия маникюра и наращивания ногтей,"Улица Желтоксан, 2, Астана",Красота
Podologiya.astana,"Улица Кенесары, 65, Астана",Красота
Студия красоты,"Улица Ахмет Байтурсынулы, 39/1, Астана",Красота
beauty_salon_mik,"Улица Бухар жырау, 42, Астана",Красота
Laura Mussabek,"БЦ Каскад, Кабанбай батыр проспект, 6/1, Астана",Красота
Aika Nail,"Улица Ермек Серкебаев, 13, Астана",Красота
Dinnailss,"Улица Чингиз Айтматов, 59, Астана",Красота
Lash_astana__bbn,"Проспект Шакарим Кудайбердыулы, 17 блок 2/17, Астана",Красота
Senim Laser,"Улица Аскар Токпанов, 20, Астана",Красота
MV nail studio,"Проспект Шакарим Кудайбердыулы, 26, Астана",Красота
Emi_baytak,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
nogti_v_astane_ase,"Улица Ермек Серкебаев, 13, Астана",Красота
Mizu beauty salon,"Улица Чингиз Айтматов, 34/1, Астана",Красота
Персик,"Талгата Бигельдинова улица, 9, Астана",Красота
Gulnur_hairstylist,"Кабанбай батыр проспект, 9/4, Астана",Красота
Студия шугаринга Ильфиры Дюсеновой,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
nail_sug_2525,"Улица Санжара Асфендиярова, 3, Астана",Красота
Кабинет подолога и ногтевого сервиса,"Улица Мухтара Ауэзова, 24/1, Астана",Красота
gulmira_alimzhan,"Улица Беимбет Майлин, 19, Астана",Красота
Aitpaeva_lash,"Улица Санжара Асфендиярова, 4, Астана",Красота
Beauty way,"Рахмет, проспект Нургиса Тлендиева, 15, Астана",Красота
Beauty studio,"Улица Куляш Байсеитовой, 8, Астана",Красота
Velardi,"ЖК West side, улица Толе би, 35/1, Астана",Красота
Style Man,"Улица Иле, 31/1, Астана",Красота
Madina_rizvanova,"Кабанбай батыр проспект, 40, Астана",Красота
Gold_plazma_gauhar,"БЦ Болашак, проспект Сарыарка, 3/1, Астана",Красота
Лилия,"Улица Сыганак, 16, Астана",Красота
nails_highvill,"Проспект Ракымжан Кошкарбаев, 10/1, Астана",Красота
ulzana_brows.lash_studio,"Улица Кайым Мухамедханов, 8, Астана",Красота
Ninallashes,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Elmira beauty,"Аль-Фараби проспект, 40/2, Астана",Красота
shugar.in,"Улица Акмешит, 9/1, Астана",Красота
Plazmacomplex,"Улица Ахмета Жубанова, 9, Астана",Красота
Daria.nails.astana,"Улица Беимбет Майлин, 19, Астана",Красота
Кабинет косметолога,"Улица Алихан Бокейхан, 27/4, Астана",Красота
Парикмахерская,"Проспект Абая, 1/1, Астана",Красота
Tati.astana,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Sayamed,"Улица Кенесары, 61/1, Астана",Красота
Dinails_astana,"Улица Ахмет Байтурсынулы, 51, Астана",Красота
lova.beauty.studio,"Проспект Абая, 10, Астана",Красота
Permanent_Juldasbekova,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Дария,"Проспект Шакарим Кудайбердыулы, 25/1, Астана",Красота
Angels hair,"БЦ Uly Dala Plaza, улица Беимбет Майлин, 37, Астана",Красота
Korlan Beauty,"Улица Сарайшык, 40, Астана",Красота
Eva,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Жанель,"Улица Бейбитшилик, 62, Астана",Красота
Парикмахерская,"Улица Сакена Сейфуллина, 8, Астана",Красота
Man&woman,"Улица Жубан Молдагалиев, 6, Астана",Красота
Студия красоты,"Улица Бердибек Сокпакбаев, 4, Астана",Красота
Kymbat.beauty,"Проспект Мангилик Ел, 20/2, Астана",Красота
Zhulduzay Mussina,"Улица Е 319, 2, Астана",Красота
Fatima,"Проспект Республики, 33, Астана",Красота
diana_eszhan,"Улица Беимбет Майлин, 1а, Астана",Красота
Sunrise,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
tochka_zavitochka,"Амангельды Иманова улица, 34, Астана",Красота
City Hair,"Улица Темирбек Жургенов, 27, Астана",Красота
aru_nail_studio,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
LadyDi,"Проспект Улы Дала, 41/3, Астана",Красота
А&Я,"Улица Бактыораза Бейсекбаева, 3, Астана",Красота
Arys,"Улица Толе би, 44/1, Астана",Красота
Beauty.ink_,"Проспект Мангилик Ел, 19, Астана",Красота
Zama_beauty,"Керей, Жанибек хандар улица, 30, Астана",Красота
Bekzadanails,"Улица Алихан Бокейхан, 11, Астана",Красота
GK brows,"Шоссе Коргалжын, 25, Астана",Красота
Aisaule_permanent,"Улица Аманжол Болекпаев, 22, Астана",Красота
Profacemassage_astana,"ЖК Luxury home, улица Гейдара Алиева, 3, Астана",Красота
nail_naz-ast,"Улица Жошы хан, 1, Астана",Красота
nailbar_madina,"Проспект Ракымжан Кошкарбаев, 10/1, Астана",Красота
Dina_nogti_astana,"Кабанбай батыр проспект, 48а, Астана",Красота
Amadea,"Улица Александр Бараев, 14, Астана",Красота
Natalia_pluzhnik,"Улица Мухтара Ауэзова, 45, Астана",Красота
Bonn_lash,"Улица Кенесары, 8, Астана",Красота
nail_asemai,"Е 117 улица, 40, Астана",Красота
NS,"Улица Шамши Калдаяков, 24, Астана",Красота
Aidkin,"Улица Илияс Омаров, 27/1, Астана",Красота
В аккурате,"Кабанбай батыр проспект, 42, Астана",Красота
Nuri nail,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Ltmake_up,"Улица Шамши Калдаяков, 26/1, Астана",Красота
Jes Elegance,"Улица Кордай, 17, Астана",Красота
Нур,"Улица Караменде би Шакаулы, 7, Астана",Красота
Deli.nail __,"Проспект Улы Дала, 33, Астана",Красота
Olj,"Проспект Абая, 11/1, Астана",Красота
assem_nails_astana,"Улица Санжара Асфендиярова, 5, Астана",Красота
Kamanails,"Улица Акмешит, 13/2, Астана",Красота
Cocos nail,"Илияса Жансугурова улица, 8, Астана",Красота
Дана,Астана,Красота
Dannamanikyr,"Кабанбай батыр проспект, 29/2, Астана",Красота
Айша,"Улица Ыкылас Дукенулы, 37/3, Астана",Красота
elvira.ht,"Улица Достык, 1, Астана",Красота
Gulnara_niazbekova,"Улица Шамши Калдаяков, 11, Астана",Красота
San,"Проспект Ракымжан Кошкарбаев, 2, Астана",Красота
Ademi_nails_s,"Проспект Сарыарка, 11, Астана",Красота
MusaevHair,"Керей, Жанибек хандар улица, 16, Астана",Красота
oksi_nail_astana,"Улица Жанайдар Жирентаев, 15а, Астана",Красота
beautyssamal,"Улица Кенесары, 8, Астана",Красота
Latifa.beauty.studio,"Проспект Мангилик Ел, 21, Астана",Красота
Aylana_Smagulova,"Проспект Туран, 46/6, Астана",Красота
Сауле,"Улица Кажымукан, 6а, Астана",Красота
ellin.beautylab,"Улица Шамши Калдаяков, 8, Астана",Красота
Lashes_altynzer,"Улица Алихан Бокейхан, 25г, Астана",Красота
telmani.studio,"Улица Кенесары, 8, Астана",Красота
Kerbezimai,"Проспект Бауыржан Момышулы, 17а, Астана",Красота
Visna,"Улица Дауылпаз, 4, Астана",Красота
seyal_beauty,"Улица Манас, 4, Астана",Красота
Жарас,"ТЦ Ажар, улица Алиби Жангельдин, 42, Астана",Красота
Аделя,"Проспект Богенбай батыр, 71, Астана",Красота
nails__astana__,"Улица Чингиз Айтматов, 38, Астана",Красота
Manikur.raisa,"Улица Сакена Сейфуллина, 5, Астана",Красота
gulzat_pm,"Улица Кайым Мухамедханов, 6Б, Астана",Красота
SS Lamination,"Улица Шарль де Голль, 13, Астана",Красота
permanent_raima,"Улица Каныш Сатпаев, 21, Астана",Красота
Epilation,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
Фагира,"Проспект Абылай хана, 3/1, Астана",Красота
МаниQR,"Улица Шолпан Иманбаевой, 5а, Астана",Красота
Жансая,"Проспект Женис, 41, Астана",Красота
Beautes estetica,"Улица Аманжол Болекпаев, 8, Астана",Красота
Laura nails,"Проспект Бауыржан Момышулы, 4, Астана",Красота
Life Studio,"Проспект Мангилик Ел, 52 блок B1, Астана",Красота
dr_nurgul_yegaliyeva,"Улица Туркестан, 28/1, Астана",Красота
Natanurnail,"Проспект Мангилик Ел, 51/2, Астана",Красота
SPA-салон,"Микрорайон Самал, 10, Астана",Красота
Beauty Room By Ainura,"Улица Алматы, 2, Астана",Красота
Zhanarabrows,"Аль-Фараби проспект, 17/1, Астана",Красота
nailmaster_adel,"Улица Е-429, 6, Астана",Красота
Sandra.epil,"ЖК Олимп палас, улица Туркестан, 8/1, Астана",Красота
Maddyson.lami,"Улица Сыганак, 6, Астана",Красота
Sansara,"Таха Хусейна улица, 1, Астана",Красота
A7 lashes,"Проспект Бауыржан Момышулы, 2/5, Астана",Красота
Парикмахерская,"Улица Жанкент, 96а, Астана",Красота
Amina_stylist_ast,"Улица Сауран, 4, Астана",Красота
The Pink Room,"Проспект Республики, 42, Астана",Красота
Di,"Улица Аскар Токпанов, 29, Астана",Красота
Майя,"Проспект Женис, 47, Астана",Красота
Access bars,"Проспект Сарыарка, 17, Астана",Красота
Place,"Улица Алексея Петрова, 25, Астана",Красота
Алиана,"Улица Григория Потанина, 4, Астана",Красота
Sugaring_ot_armani,"Улица Алексея Петрова, 18, Астана",Красота
Thebest.laser,"Улица Сарайшык, 7/1, Астана",Красота
Assel.wax,"Улица Кенжебек Кумисбеков, 2, Астана",Красота
Desire,"Улица Габидена Мустафина, 13, Астана",Красота
Nail box,"БЦ Alcato, улица Каныш Сатпаев, 13а, Астана",Красота
nails_ast_tolkyn,"Улица Маншук Маметова, 8, Астана",Красота
MD Saule Pshembaeva,"Проспект Мангилик Ел, 23, Астана",Красота
Vip_hair_ast,"Улица Алиби Жангельдин, 20, Астана",Красота
A-nails,"Улица Динмухамед Конаев, 14Б, Астана",Красота
Студия красоты Елены Шелягиной,"Проспект Сарыарка, 17, Астана",Красота
Yevgeniya Studio,"Улица Сыганак, 18, Астана",Красота
Aisha hanym beauty,"Проспект Женис, 17Б, Астана",Красота
Nail room pink & blue,"Улица Александр Бараев, 10/6, Астана",Красота
Nails_Zagar,"Проспект Мангилик Ел, 17, Астана",Красота
Гаухар,"Асем, улица Ыкылас Дукенулы, 31, Астана",Красота
Didi,"Улица Сыганак, 16, Астана",Красота
Студия красоты,"Улица Шолпан Иманбаевой, 5, Астана",Красота
astana.manikurr,"ЖК Bronx, улица Шаймерден Косшыгулулы, 8/1, Астана",Красота
nabiullina_brows,"Улица Акмешит, 9/1, Астана",Красота
Кабинет косметолога,"Улица Александр Бараев, 3, Астана",Красота
LaBroZone,"Проспект Ракымжан Кошкарбаев, 2, Астана",Красота
Beauty touch,"Проспект Бауыржан Момышулы, 2в, Астана",Красота
Lash_tolganai_astana,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Nel Lusso Nails,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
sabina_nailart14,"Улица Чингиз Айтматов, 29а, Астана",Красота
Hairstylist_zhibek,"Улица Ермек Серкебаев, 33/4, Астана",Красота
Vafa_kosmetolog,"Улица Желтоксан, 30/2, Астана",Красота
Аnar_beautylash,"Проспект Мангилик Ел, 51/2, Астана",Красота
Dami Nail Studio,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Zhanel.sakhatova,"Улица Айтеке би, 15, Астана",Красота
Ai_hair,"Кабанбай батыр проспект, 48/7, Астана",Красота
resnicy_astana01,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Sandi,"Проспект Ракымжан Кошкарбаев, 37, Астана",Красота
Ruslana_beauty,"Улица Шокан Уалиханов, 5, Астана",Красота
Fast Nails,"Улица Ахмета Жубанова, 9, Астана",Красота
Shugaring.tatuazh,"Улица Култегин, 14, Астана",Красота
makeup_bektemiss,"Улица Санжара Асфендиярова, 2, Астана",Красота
Салон красоты,"Проспект Абая, 92/2, Астана",Красота
Medical Park,"Проспект Женис, 28, Астана",Красота
camie_beauty_makeup,"ЖК Северное сияние, улица Достык, 5/1, Астана",Красота
Diana_mua,"Улица Е 900, 4, Астана",Красота
nail.ast.24,"Улица Кенен Азербаев, 6, Астана",Красота
Ais,"Улица Жубан Молдагалиев, 4/2, Астана",Красота
Goha_hair01,"Улица Кенжебек Кумисбеков, 2, Астана",Красота
Hilaser,"ЖК Азия плюс, улица Жумекен Нажимеденов, 16а, Астана",Красота
K-studio Nails,"Улица Санжара Асфендиярова, 9, Астана",Красота
Парикмахерская,"Проспект Бауыржан Момышулы, 13а, Астана",Красота
Beauty room,"Проспект Сарыарка, 19, Астана",Красота
