name,address,category
Molmart,"ЖК Жайна, улица Кенен Азербаев, 47, Астана",Продукты
Олжа,"Улица Жубан Молдагалиев, 2/1, Астана",Продукты
Дархан,"Улица Ыкылас Дукенулы, 16, Астана",Продукты
Аяжан,"Улица Шаймерден Косшыгулулы, 21, Астана",Продукты
Aii Market,"Е 117 улица, 40, Астана",Продукты
My Mart,"Улица Бухар жырау, 20Б, Астана",Продукты
Вера,"Улица Шалкоде, 2, Астана",Продукты
Ням-ням,"Улица Александра Пушкина, 3, Астана",Продукты
Инжу,"Улица Нуртас Ондасынов, 13/2, Астана",Продукты
Капля,"Проспект Женис, 77, Астана",Продукты
Мизам,"Улица Карталы, 6, Астана",Продукты
Аселек,"Улица Аманат, 18, Астана",Продукты
На Гребном,"Улица Александра Пушкина, 2, Астана",Продукты
Бекарыс,"Улица Бекарыс, 33, Астана",Продукты
Лакомка,"Улица Максут Нарикбаев, 10, Астана",Продукты
Шаhар,"Улица Е 181, 1/2, Астана",Продукты
Лакомка,"Улица Мухамеджан Тынышбайулы, 8, Астана",Продукты
Мерей,"Улица Аккум, 17, Астана",Продукты
Акжол,"Улица Жанибека тархана, 13/3, Астана",Продукты
Barys,"Проспект Туран, 55/8, Астана",Продукты
АмирА,"Проспект Абылай хана, 60, Астана",Продукты
Астау,"ЖК Гранд Астана блок F1, улица Жумекен Нажимеденов, 10, Астана",Продукты
Arman,"Улица Айтеке би, 15, Астана",Продукты
Азия,"Улица Манас, 18/1, Астана",Продукты
Алигул,"Улица Беимбет Майлин, 11/1, Астана",Продукты
Astana-Mart,"Улица Куйши Дина, 26, Астана",Продукты
Рахат,"Проспект Республики, 56/3, Астана",Продукты
Адэлина,"Амангельды Иманова улица, 50/1, Астана",Продукты
Зульфия,"Улица Анарская, 37а, Астана",Продукты
Азамат,"Улица Шаймерден Косшыгулулы, 22/2, Астана",Продукты
Береке-1,"Улица Бейбарыс Султан, 7, Астана",Продукты
Бекка,"Улица Бейбитшилик, 48, Астана",Продукты
Продуктовый магазин,"Улица Динмухамед Конаев, 12/2, Астана",Продукты
Ai-mart,"Улица Евгения Брусиловского, 6, Астана",Продукты
SMart,"Улица Габидена Мустафина, 15, Астана",Продукты
Домик,"Улица Наурыз, 20а, Астана",Продукты
Ажар,"Улица Куйши Дина, 4/1, Астана",Продукты
Лаура,"Улица Желтоксан, 23, Астана",Продукты
Столичный,"Улица Бердибек Сокпакбаев, 25, Астана",Продукты
А&я,"Улица Бактыораза Бейсекбаева, 3, Астана",Продукты
Мини-маркет,"Проспект Ракымжан Кошкарбаев, 50, Астана",Продукты
Wo Market,"Проспект Туран, 34Б, Астана",Продукты
Алма,"Улица Бейбитшилик, 28/1, Астана",Продукты
Aqbota,"Проспект Женис, 26а, Астана",Продукты
Айдын,"Улица Ыкылас Дукенулы, 9, Астана",Продукты
Ақ барыс,"Улица Кенжебек Кумисбеков, 11, Астана",Продукты
Dj market,"Улица Ахмет Байтурсынулы, 42/1, Астана",Продукты
MMart,"Улица Александр Бараев, 12, Астана",Продукты
Нұр,"Улица Халел Досмухамедулы, 51, Астана",Продукты
Бурабай,"Улица Бурабай, 27а, Астана",Продукты
Алия,"Улица Жакып Омаров, 47а, Астана",Продукты
Сатти,"Улица Кайрат Рыскулбеков, 7/2а, Астана",Продукты
Надеждa,"Проспект Тауелсиздик, 8г, Астана",Продукты
My Mart,"Аль-Фараби проспект, 17, Астана",Продукты
Продуктовый магазин,"Улица Абубакир Тыныбаев, 4, Астана",Продукты
MakIn,"Аль-Фараби проспект, 17/1, Астана",Продукты
Авиатор,"Улица Е-522, 9, Астана",Продукты
7-я,"Проспект Тауелсиздик, 21/5, Астана",Продукты
My Mart,"Проспект Мангилик Ел, 58, Астана",Продукты
OneMarket,"Улица Култегин, 4 стр, Астана",Продукты
Аружан,"Проспект Женис, 51/2, Астана",Продукты
Көркем,"Улица Темирбек Жургенов, 18/2, Астана",Продукты
Аяжан,"Улица Бердибек Сокпакбаев, 16/4, Астана",Продукты
Мадина,"Улица Мухтара Ауэзова, 56/1, Астана",Продукты
Азат,"Улица Куйши Дина, 30/1, Астана",Продукты
Тау,"Улица Аманжол Болекпаев, 16, Астана",Продукты
У Хавушки,"Улица Маскеу, 20, Астана",Продукты
Каракат,"Улица Боталы, 26/4, Астана",Продукты
My Mart,"Керей, Жанибек хандар улица, 50, Астана",Продукты
Astana,"Улица Чингиз Айтматов, 36, Астана",Продукты
Айалы,"Улица Маншук Маметова, 10, Астана",Продукты
Сәтті,"Улица Адольфа Янушкевича, 8, Астана",Продукты
Бақыт,"Улица Бердибек Сокпакбаев, 18, Астана",Продукты
Рамазан,"Проспект Бауыржан Момышулы, 18, Астана",Продукты
Ак жол,"Улица Сыганак, 21, Астана",Продукты
Инкар,"Улица Каныш Сатпаев, 26/5, Астана",Продукты
Алим,"Улица Евгения Брусиловского, 5, Астана",Продукты
Шахадат,"Улица Анет баба, 9/2, Астана",Продукты
Алтынай,"Проспект Шакарим Кудайбердыулы, 25/1, Астана",Продукты
Алдияр,"Улица Александра Пушкина, 25, Астана",Продукты
Алтын Адам,"Керей, Жанибек хандар улица, 44/4, Астана",Продукты
Duken 102,"Улица Е 496, 10/2, Астана",Продукты
Аэлита,"ЖК Жастар, проспект Бауыржан Момышулы, 18/1, Астана",Продукты
Кәусәр,"Улица Кенен Азербаев, 20, Астана",Продукты
Индира,"Султанмахмута Торайгырова улица, 9/3, Астана",Продукты
A&Я,"Проспект Нургиса Тлендиева, 15/1, Астана",Продукты
Bek market,"Улица Жумекен Нажимеденов, 37, Астана",Продукты
Хороший,"Улица Григория Потанина, 16, Астана",Продукты
Изобилие,"Улица Иле, 30, Астана",Продукты
Арай,"Улица Жаханша Досмухамедулы, 4/1, Астана",Продукты
Сырым,"Улица Шаймерден Косшыгулулы, 21, Астана",Продукты
Исмай,"Улица Бердибек Сокпакбаев, 14/2, Астана",Продукты
Kausar,"Проспект Бауыржан Момышулы, 27/1 киоск, Астана",Продукты
Тахмина,"Проспект Шакарим Кудайбердыулы, 17 блок 4/10, Астана",Продукты
Тан,"Переулок Ташенова, 4/3, Астана",Продукты
Береке,"Улица Бактыораза Бейсекбаева, 21/3, Астана",Продукты
Ерасыл,"Проспект Тауелсиздик, 34/1, Астана",Продукты
My Mart,"Улица Амман, 4, Астана",Продукты
Ковчег,"Улица Жанадария, 1, Астана",Продукты
Алина,"Улица Баршын, 28, Астана",Продукты
Мадина,"Улица Жанаконыс, 55/1, Астана",Продукты
Алмас,"Улица Балбырауын, 1/2, Астана",Продукты
Асыл,"ЖК Жайна, улица Кенен Азербаев, 47, Астана",Продукты
Хан,"Улица Илияс Есенберлин, 38, Астана",Продукты
Самұрық,"Улица Аксу-Аюлы, 14а, Астана",Продукты
Aq-mol,"Улица Кордай, 2, Астана",Продукты
Асылым,"Улица А 91, 16, Астана",Продукты
Корона,"Улица Ахмета Жубанова, 23, Астана",Продукты
Алматы,"Улица Александра Пушкина, 3а, Астана",Продукты
Food Shop,"Проспект Туран, 55/7, Астана",Продукты
Шынайым,"Улица Айдархана Турлыбаева, 15, Астана",Продукты
Камила,"Амангельды Иманова улица, 41, Астана",Продукты
Basmarket,"Улица Кенесары, 63, Астана",Продукты
Алия,"Улица Кеген, 11/1, Астана",Продукты
Сауда,"Проспект Сарыарка, 41, Астана",Продукты
Мини-маркет,"Улица Сыганак, 33, Астана",Продукты
Satti Market,"Проспект Тауелсиздик, 21/4, Астана",Продукты
Тұран,"Проспект Шакарим Кудайбердыулы, 4а, Астана",Продукты
Ай-Ару,"Проспект Абылай хана, 36, Астана",Продукты
Айя,"Улица Аманжол Болекпаев, 22, Астана",Продукты
Лимон,"Проспект Нургиса Тлендиева, 40, Астана",Продукты
Qazyna,"Улица Туркестан, 2 блок 1, Астана",Продукты
Айсезим,"Улица Байшешек, 43, Астана",Продукты
Данияр,"Улица Е-321, 22, Астана",Продукты
555,"Улица Темирбек Жургенов, 27/1, Астана",Продукты
Bereke,"Улица Максут Нарикбаев, 22, Астана",Продукты
Asyl,"Улица Ахмет Байтурсынулы, 4/1, Астана",Продукты
Шаңырақ,"Проспект Сарыарка, 42, Астана",Продукты
Home art decor,"Кабанбай батыр проспект, 59а, Астана",Продукты
One price,"Улица Сарайшык, 7/1, Астана",Продукты
777,"Проспект Женис, 51/1, Астана",Продукты
Ай,"Улица Григория Потанина, 7/3, Астана",Продукты
Мини-маркет,"Улица Аскар Токпанов, 12, Астана",Продукты
Нур,"Улица Алексея Петрова, 19/2, Астана",Продукты
Абдиза,"Улица Сулутобе, 45/1, Астана",Продукты
Арыстан,"Улица Кайрат Рыскулбеков, 16/1, Астана",Продукты
Достар,"ЖК Достар 2, улица Габидена Мустафина, 21/6, Астана",Продукты
Қадиша,"Улица Бурабай, 47, Астана",Продукты
Мини-маркет,"Проспект Туран, 3д, Астана",Продукты
Батон,"Улица Жамбыла, 36Б, Астана",Продукты
BaiMart,"Улица Ардагерлер, 33Б, Астана",Продукты
Береке,"ЖК Северное сияние, улица Достык, 5, Астана",Продукты
Береке,"Улица Сакена Сейфуллина, 33, Астана",Продукты
Надежда,"Улица Шалкоде, 6, Астана",Продукты
Чак-чак,"Улица Бердибек Сокпакбаев, 20, Астана",Продукты
Arsen,"Улица Бейбитшилик, 36, Астана",Продукты
Айша,"Улица Телжан Шонанулы, 43/1, Астана",Продукты
Мини-маркет,"Улица Жанибека тархана, 17, Астана",Продукты
Кыпшак,"Проспект Бауыржан Момышулы, 16, Астана",Продукты
Алма,"Улица Куйши Дина, 23, Астана",Продукты
Saryarqa,"Проспект Сарыарка, 17, Астана",Продукты
Маяк,"Улица Маскеу, 31, Астана",Продукты
Береке,"Улица Кажымукан, 14/2, Астана",Продукты
Самұрық,"Улица Карталы, 18/1, Астана",Продукты
My Mart,"Проспект Бауыржан Момышулы, 2/9, Астана",Продукты
Er-Nur,"Улица Лепсы, 42/1, Астана",Продукты
Дос,"Проспект Богенбай батыр, 6/6, Астана",Продукты
Береке,"Улица Темирбек Жургенов, 27/1, Астана",Продукты
Бахыт,"Проспект Женис, 63, Астана",Продукты
My Mart,"Улица Толе би, 50, Астана",Продукты
Assel,"Улица Жумекен Нажимеденов, 62 к1, Астана",Продукты
Береке,"Улица Жамбыла, 10, Астана",Продукты
Достар,"Улица Сарайшык, 40, Астана",Продукты
Ай-Ару,"Аль-Фараби проспект, 4, Астана",Продукты
Мини-маркет,"Улица Е 509, 9, Астана",Продукты
Айя,"Улица Куйши Дина, 36, Астана",Продукты
Назерке,"Улица Мустафа Шокай, 25а, Астана",Продукты
Bereke,"Проспект Ракымжан Кошкарбаев, 40/1, Астана",Продукты
Зор Табыс,"Мукан Тулебаев улица, 25, Астана",Продукты
Вафадар,"Проспект Магжана Жумабаева, 9/4, Астана",Продукты
Асель,"Проспект Сарыарка, 41, Астана",Продукты
Afina,"Проспект Сарыарка, 46, Астана",Продукты
Елтай,"Проспект Сарыарка, 43, Астана",Продукты
Argyn,"Улица Маншук Маметова, 2, Астана",Продукты
Мереке,"Улица Шаймерден Косшыгулулы, 19, Астана",Продукты
Камила,"Улица Сыганак, 2, Астана",Продукты
Mongo,"Улица Жетысу, 1/1, Астана",Продукты
Рустем,"Улица Армандастар, 1/1, Астана",Продукты
Apero,"Улица Жумекен Нажимеденов, 39, Астана",Продукты
Сәтті,"Проспект Абылай хана, 59, Астана",Продукты
Ай,"Улица Айнакол, 56/1, Астана",Продукты
Сафия,"Улица Казыбек би, 37, Астана",Продукты
Арлан,"Улица Павлова, 29, Астана",Продукты
Уміт,"Улица Куляш Байсеитовой, 8, Астана",Продукты
Бегімбет,"Улица Жанайдар Жирентаев, 22/1, Астана",Продукты
Aq-Nur,"Улица Айганым, 27, Астана",Продукты
Ағлес,"Улица Кенжебек Кумисбеков, 7/1, Астана",Продукты
Cosmic Market,"Проспект Туран, 89/3, Астана",Продукты
Риза,"Улица Шокан Уалиханов, 27, Астана",Продукты
Байтерек,"Улица Шаймерден Косшыгулулы, 18, Астана",Продукты
Ляфред,"Улица Кайрат Рыскулбеков, 4/3, Астана",Продукты
Айкен,"Улица Шаймерден Косшыгулулы, 23, Астана",Продукты
Айгерим,"Улица Ануара Алимжанова, 72а, Астана",Продукты
Байқоңыр,"Улица Шаймерден Косшыгулулы, 14, Астана",Продукты
Keremet market,"Улица Александра Пушкина, 11/1, Астана",Продукты
7я,"Проспект Абылай хана, 14/1, Астана",Продукты
Сәт,"Улица Майтобе, 16а, Астана",Продукты
Медина,"Улица Вячеславская, 15/1, Астана",Продукты
Mongo,"Улица Шаймерден Косшыгулулы, 19/4, Астана",Продукты
Svoy,"Улица Иманжусип Кутпанулы, 33, Астана",Продукты
Зере,"Улица Жумекен Нажимеденов, 15, Астана",Продукты
"Аңсар, мини-маркет","Улица Шаймерден Косшыгулулы, 7, Астана",Продукты
Atlant,"Улица Сарайшык, 4, Астана",Продукты
G-7,"Улица Кайрат Рыскулбеков, 31/1, Астана",Продукты
Береке-2,"Улица Ермек Серкебаев, 43, Астана",Продукты
Сырымбет,"Улица Балуан Шолак, 17а, Астана",Продукты
Дәмді,"Переулок Ойтоган, 3а, Астана",Продукты
Тандем,"Улица Иле, 30, Астана",Продукты
Алинұр,"Е 117 улица, 39, Астана",Продукты
Е15,"Улица Е-15, 3, Астана",Продукты
Амир,"Проспект Республики, 79, Астана",Продукты
My Mart,"Проспект Туран, 44Б, Астана",Продукты
Мини-маркет,"Улица Маншук Маметова, 2/1, Астана",Продукты
My Mart,"Улица Мухтара Ауэзова, 39, Астана",Продукты
У Розы,"Улица Сарайшык, 5в, Астана",Продукты
Кима,"Улица Кокарал, 29/1а, Астана",Продукты
Apero,"Улица Акан Серы, 16, Астана",Продукты
Жанна,"Проспект Республики, 43а, Астана",Продукты
Минимарт,"Улица Казыбек би, 11, Астана",Продукты
My Mart,"Улица Шыганак, 1, Астана",Продукты
Анар,"Улица Е-321, 6/2, Астана",Продукты
AiRus family,"Улица Шаймерден Косшыгулулы, 18, Астана",Продукты
Тан,"Улица Ыкылас Дукенулы, 38, Астана",Продукты
Бауырлар,"Проспект Женис, 43/4, Астана",Продукты
Игілік,"Улица Бейбарыс Султан, 25/1, Астана",Продукты
Табыс,"Проспект Бауыржан Момышулы, 27, Астана",Продукты
Жан,"Александр Кравцов улица, 5, Астана",Продукты
Lucky,"ЖК Черёмушки, МЖК Черемушки, улица Туркестан, 14/2, Астана",Продукты
Нур-Ай,"Улица Жошы хан, 23, Астана",Продукты
Бірлік,"А 75 улица, 2 блок 1, Астана",Продукты
Магазин китайских продуктов,"ЖК Азия плюс, улица Жумекен Нажимеденов, 16а, Астана",Продукты
Жаркын,"Улица Шары Жиенкуловой, 5/8, Астана",Продукты
Хан,"Улица Манас, 20/2, Астана",Продукты
Сәттi,"Улица Кенесары, 52, Астана",Продукты
Данияр,"Улица Жанкент, 194а, Астана",Продукты
Особый,"Улица Евгения Брусиловского, 20, Астана",Продукты
Айлин,"Улица Бейбарыс Султан, 25/1, Астана",Продукты
Ас-Мар,"Улица Маншук Маметова, 8, Астана",Продукты
My Mart,"Улица Е 900, 2, Астана",Продукты
Әділ,"Улица Шаймерден Косшыгулулы, 10/2, Астана",Продукты
View Park,"Улица Жумекен Нажимеденов, 13, Астана",Продукты
Смак,"Улица Бердибек Сокпакбаев, 16/4, Астана",Продукты
Бакыт,"Проспект Абая, 45, Астана",Продукты
Дария,"Улица Кенжебек Кумисбеков, 7/1, Астана",Продукты
Сара,"Улица Темирбек Жургенов, 27/1, Астана",Продукты
Сұлтан,"Улица Акан Серы, 16, Астана",Продукты
Баян,"Улица Кенесары, 76, Астана",Продукты
Кайнар,"Проспект Магжана Жумабаева, 29/1, Астана",Продукты
Айя,"Улица Шамши Калдаяков, 25а, Астана",Продукты
Аргымак,"Улица Шу, 58а, Астана",Продукты
Zaman,"Улица Хиуаз Доспанова, 2/2, Астана",Продукты
Athletic,"Проспект Туран, 59/2 блок C, Астана",Продукты
Жетi қазына,"Проспект Ракымжан Кошкарбаев, 80, Астана",Продукты
Аргымак,"Улица Бейбарыс Султан, 6/2, Астана",Продукты
Гульназ,"Улица Жубан Молдагалиев, 6, Астана",Продукты
Сәтті,"Улица Сауран, 5а, Астана",Продукты
Малинка,"Улица Шаймерден Косшыгулулы, 13/1, Астана",Продукты
Нурай,"Улица Алексея Петрова, 23, Астана",Продукты
Май,"Улица Ыкылас Дукенулы, 13, Астана",Продукты
Олжа,"Улица Жубан Молдагалиев, 6 к2, Астана",Продукты
Нур,"Улица Григория Потанина, 3, Астана",Продукты
Jaqsy,"Проспект Тауелсиздик, 34/1, Астана",Продукты
Квезаль,"Улица Илияс Омаров, 25, Астана",Продукты
Assylym,"ЖК Алан, проспект Улы Дала, 61, Астана",Продукты
Ice маркет,"Проспект Ракымжан Кошкарбаев, 80/1, Астана",Продукты
Покупайка,"БЦ 7 Континент, улица Кенесары, 40, Астана",Продукты
Нурислам,"Улица Мустафа Шокай, 17/1, Астана",Продукты
Grand Astana,"Улица Жумекен Нажимеденов, 10/4, Астана",Продукты
Бірлік,"Улица Кайрат Рыскулбеков, 17, Астана",Продукты
РиК,"Проспект Тауелсиздик, 3/4, Астана",Продукты
Любава,"Улица Жаханша Досмухамедулы, 10, Астана",Продукты
Теремок,"Султанмахмута Торайгырова улица, 3, Астана",Продукты
Рената,"Улица Бердибек Сокпакбаев, 20, Астана",Продукты
Мерей,"Проспект Республики, 55а, Астана",Продукты
Татьяна,"Улица Аркалык, 2а, Астана",Продукты
Жигер,"Улица Бердибек Сокпакбаев, 4, Астана",Продукты
Медеу,"Улица Жакып Омаров, 10, Астана",Продукты
Бірлік,"Улица Темирбек Жургенов, 28/1, Астана",Продукты
ММ,"Переулок Нурлы, 13, Астана",Продукты
Manhattan,"ЖК Manhattan-4, улица Айтеке би, 14, Астана",Продукты
Табыс,"Улица Мухтара Ауэзова, 16/1, Астана",Продукты
Домашний продукт,"Улица Малика Габдуллина, 16, Астана",Продукты
Алихан,"Проспект Сарыарка, 36/1, Астана",Продукты
7 Кун,"Таха Хусейна улица, 3, Астана",Продукты
Бажа,"Улица Ушконыр, 25/1, Астана",Продукты
Жеңіс,"Улица Манас, 11/6, Астана",Продукты
Esil,"Проспект Женис, 83/1, Астана",Продукты
Табыс,"Улица Иле, 30/2, Астана",Продукты
Нұр,"Таха Хусейна улица, 2/2, Астана",Продукты
Алима,"Проспект Абылай хана, 6, Астана",Продукты
Таң,"Улица Ахмет Байтурсынулы, 67, Астана",Продукты
Алатау,"Улица Жумабека Ташенова, 23, Астана",Продукты
Kiwi Mart,"Кабанбай батыр проспект, 59/3, Астана",Продукты
Акниет,"Улица Акмола, 25, Астана",Продукты
М-султан,"Улица Бердибек Сокпакбаев, 16, Астана",Продукты
Зарина,"Переулок Култобе, 11, Астана",Продукты
Ниет,"Улица Чингиз Айтматов, 41а, Астана",Продукты
№1,"Улица Шаймерден Косшыгулулы, 22/1, Астана",Продукты
Амир,"Улица Александра Затаевича, 2/4, Астана",Продукты
Дос маркет,"Улица Григория Потанина, 3, Астана",Продукты
Бахыт,"Улица Шакена Айманова, 16/1, Астана",Продукты
Айша,"Улица Ыкылас Дукенулы, 37/3, Астана",Продукты
My Mart,"Аль-Фараби проспект, 40/2, Астана",Продукты
Өнер,"Улица Анет баба, 9/3, Астана",Продукты
Нур,"Улица Бейбитшилик, 50, Астана",Продукты
Сана,"Улица Илияс Есенберлин, 2а, Астана",Продукты
Тұмар,"Улица Кокарал, 49/2, Астана",Продукты
Тимур,"Улица Илияс Есенберлин, 19, Астана",Продукты
Карлыгаш,"Проспект Шакарим Кудайбердыулы, 25/1, Астана",Продукты
Аида,"Проспект Богенбай батыр, 56Б, Астана",Продукты
Ol mart,"Переулок Жайдарман, 1, Астана",Продукты
Малика,"Улица Сагадат Нурмагамбетов, 27/1, Астана",Продукты
Каспий,"Улица Ракымжан Дуйсенбаев, 1/1, Астана",Продукты
Этэри,"Улица Аккум, 17, Астана",Продукты
Daiso,"Асем, улица Ыкылас Дукенулы, 31, Астана",Продукты
Акниет,"Улица Умай ана, 14, Астана",Продукты
Асем,"Улица Айнакол, 60/1, Астана",Продукты
My Mart,"Проспект Сарыарка, 5, Астана",Продукты
Rich маркет,"Проспект Женис, 73, Астана",Продукты
My Mart,"Улица Кенжебек Кумисбеков, 8, Астана",Продукты
Асхат,"ЖК Достар 2, улица Габидена Мустафина, 21/5, Астана",Продукты
Family Store,"Улица Е 652, 10, Астана",Продукты
Амир,"Улица Куйши Дина, 46/2, Астана",Продукты
Дулат,"Улица Нурхан Ахметбеков, 1а, Астана",Продукты
Али,"Улица Домбыралы, 1а, Астана",Продукты
My Mart,"Аль-Фараби проспект, 7, Астана",Продукты
Бактияр,"Проспект Абылай хана, 5а, Астана",Продукты
Klever Food,"Улица Кайрат Рыскулбеков, 4/1, Астана",Продукты
Нәсіп,"Улица Фариза Онгарсынова, 8, Астана",Продукты
Пряник,"Проспект Шакарим Кудайбердыулы, 4/4, Астана",Продукты
Эдем Smart,"Проспект Туран, 19/1, Астана",Продукты
Миллион,"Улица Евгения Брусиловского, 6, Астана",Продукты
Тамаша,"Улица Шаймерден Косшыгулулы, 11, Астана",Продукты
Умка,"Улица Есиль, 42/1, Астана",Продукты
Ырыс,"Улица Санжара Асфендиярова, 10, Астана",Продукты
Махаббат,"Улица А 91, 12, Астана",Продукты
333,"Улица Габит Мусрепов, 14/1, Астана",Продукты
Saf,"Улица Фахд бен Абдул Азиз, 26, Астана",Продукты
Солнышко,"Улица Каныш Сатпаев, 23, Астана",Продукты
Салим,"Улица Бердибек Сокпакбаев, 20, Астана",Продукты
Раяна,"Улица Максут Нарикбаев, 9, Астана",Продукты
Apero,"Улица Ахмет Байтурсынулы, 42/1, Астана",Продукты
Береке,"Улица Щорса, 12/2, Астана",Продукты
Адал,"Улица Сарайшык, 36, Астана",Продукты
Mir market,"Улица Шаймерден Косшыгулулы, 3/1, Астана",Продукты
Мереке,"Улица Кайрат Рыскулбеков, 16/3, Астана",Продукты
Марал,"Улица Александра Пушкина, 50Б, Астана",Продукты
Береке,"Улица Бекетай, 8а, Астана",Продукты
BigMart,"Проспект Ракымжан Кошкарбаев, 10/1, Астана",Продукты
Алмаз,"Улица Алия Молдагулова, 39, Астана",Продукты
Продуктовый магазин,"ЖК Араби, улица Хусейн бен Талал, 52, Астана",Продукты
Дубек,"Альмукан Сембинов улица, 3/2, Астана",Продукты
Дос,"Проспект Акжол, 57/2, Астана",Продукты
Олжа,"Улица Шангерей Бокеев, 22v, Астана",Продукты
Bai-Saad,"Улица Кенесары, 69, Астана",Продукты
Чайка,"Проспект Женис, 51/4, Астана",Продукты
Курочка,"Улица Алия Молдагулова, 37, Астана",Продукты
Продовольственный магазин,"Улица Иманак, 12/1а, Астана",Продукты
Ак жол,"Улица Шокан Уалиханов, 9/1, Астана",Продукты
Амина,"Улица Алихан Бокейхан, 17/1, Астана",Продукты
Арлан,"Улица Маскеу, 8/3, Астана",Продукты
Моби Дик,"Улица Шолпан Иманбаевой, 8, Астана",Продукты
Бақдәулет,"Улица Ахмет Байтурсынулы, 30, Астана",Продукты
Aru Market,"Амангельды Иманова улица, 41, Астана",Продукты
А-mart,"Проспект Нургиса Тлендиева, 15/1, Астана",Продукты
Mир,"Улица Жубан Молдагалиев, 4 к2, Астана",Продукты
Тағам,"Улица Бейбитшилик, 1, Астана",Продукты
Универсам,"Проспект Мангилик Ел, 19/2, Астана",Продукты
Мурагер,"Улица Биржан сал, 1/1, Астана",Продукты
Фрэш,"Улица Александра Пушкина, 25/3, Астана",Продукты
Ақ-тай,"Улица Сауран, 5г, Астана",Продукты
Береке,"Улица Отырар, 18, Астана",Продукты
Талас,"Улица Каркабат, 1/1, Астана",Продукты
Juisy,"Улица Кажымукан, 28, Астана",Продукты
Ақниет,"Улица Жанкент, 96/1Б, Астана",Продукты
Ais-Di,"Улица Бердибек Сокпакбаев, 18/2, Астана",Продукты
Нур,"Улица Габит Мусрепов, 12, Астана",Продукты
Бақыт,"Улица Акмешит, 13/3, Астана",Продукты
Ариза,"Улица Екибастуз, 8/1, Астана",Продукты
Береке,"Улица Григория Потанина, 13/1, Астана",Продукты
Продуктовый магазин,"Альмукан Сембинов улица, 9, Астана",Продукты
Кайнар,"Проспект Сарыарка, 41, Астана",Продукты
Али,"Улица Жумекен Нажимеденов, 31, Астана",Продукты
Фарт,"Улица Бейбитшилик, 64, Астана",Продукты
Квадрат,"Улица Евгения Брусиловского, 20, Астана",Продукты
Аяла,"Улица Озбекали Жанибек, 8а, Астана",Продукты
Жансая,"Улица Мыржакыпа Дулатова, 51а, Астана",Продукты
Нұр,"Улица Мустафа Шокай, 35/2, Астана",Продукты
Султан,"Улица Карасай батыра, 31, Астана",Продукты
Тұран,"Улица Ахмет Байтурсынулы, 47, Астана",Продукты
Дәмдi,"Проспект Бауыржан Момышулы, 12, Астана",Продукты
3D,"Улица Беимбет Майлин, 31, Астана",Продукты
Фараби,"Улица Темирбек Жургенов, 30, Астана",Продукты
Rayana market,"Улица Санжара Асфендиярова, 2, Астана",Продукты
Айша,"Улица Фруктовая, 35, Астана",Продукты
Аяулым,"Улица Карасай батыра, 22Б, Астана",Продукты
Satti,"Улица Фариза Онгарсынова, 6, Астана",Продукты
Рахат,"Султанмахмута Торайгырова улица, 3, Астана",Продукты
Maffin,"Улица Чингиз Айтматов, 38, Астана",Продукты
Бастау,"Улица Бейбарыс Султан, 12/3, Астана",Продукты
Продуктовый магазин,"Проспект Сарыарка, 35/4, Астана",Продукты
Наш маркет,"Улица Куйши Дина, 36/2, Астана",Продукты
Абылай Хан,"Улица Александр Герцен, 42Б, Астана",Продукты
Айсултан,"Улица Караменде би Шакаулы, 64, Астана",Продукты
MoLMarket,"Улица Акан Серы, 18, Астана",Продукты
Дос,"Улица Шаймерден Косшыгулулы, 16, Астана",Продукты
Аделя,"Улица Шаймерден Косшыгулулы, 21, Астана",Продукты
Мини-маркет,"Улица Балкантау, 50, Астана",Продукты
Даму,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Продукты
Махаббат,"Улица Николай Гоголь, 43, Астана",Продукты
Аида,"Улица Шаймерден Косшыгулулы, 24/1, Астана",Продукты
Даниал,"Улица Ахмет Байтурсынулы, 40, Астана",Продукты
Берекe,"Улица А 92, 5/1 стр, Астана",Продукты
Жасмина,"Улица Мухтара Ауэзова, 43/1, Астана",Продукты
Бахыт,"Улица Сарайшык, 34, Астана",Продукты
Сымбат,"Переулок Култобе, 11, Астана",Продукты
Азат,"Улица Саттар Ерубаев, 31а, Астана",Продукты
Шах,"Улица Е 181, 3, Астана",Продукты
Anuar,"Шоссе Алаш, 30а, Астана",Продукты
August,"Проспект Абылай хана, 54, Астана",Продукты
Марьям,"Улица Кайым Мухамедханов, 8, Астана",Продукты
Ақ тілек,"Улица Жумекен Нажимеденов, 17, Астана",Продукты
Dara,"Улица Казыбек би, 37, Астана",Продукты
Ырыс,"Улица Озбекали Жанибек, 14, Астана",Продукты
Мерей-2,"Проспект Нургиса Тлендиева, 15/4, Астана",Продукты
Наша компания,"Улица Аккум, 17, Астана",Продукты
Дария,"Улица Каныш Сатпаев, 18, Астана",Продукты
My Mart,"Улица Малика Габдуллина, 12Б, Астана",Продукты
Батыр,"Улица Орхон, 33/1, Астана",Продукты
Жоламан,"Улица Таскескен, 52, Астана",Продукты
Алға,"Улица Габит Мусрепов, 7/3, Астана",Продукты
Айналайын,"Улица Ахмета Жубанова, 10а, Астана",Продукты
Тимур,"Улица Алиби Жангельдин, 40/6, Астана",Продукты
Ыстык-Нан,"Улица Улытау, 80а, Астана",Продукты
Коршы,"Улица Жубан Молдагалиев, 10, Астана",Продукты
